6103,Cazalla de la Sierra,4646
6104,Constantina,5736
6105,Coria del Río,31136
6106,Coripe,1198
6107,"Coronil, El",4691
6108,"Corrales, Los",3968
6109,Dos Hermanas,140463
6110,Écija,39679
6111,Espartinas,16554
6112,Estepa,12410
6113,Fuentes de Andalucía,7254
6114,"Garrobo, El",809
6115,Gelves,10491
6116,Gerena,7923
6117,Gilena,3668
6118,Gines,13558
6119,Guadalcanal,2523
6120,Guillena,14110
6121,Herrera,6573
6122,Huévar del Aljarafe,3364
6123,Lantejuela,3860
6124,Lebrija,27729
6125,Lora de Estepa,891
6126,Lora del Río,18285
6127,"Luisiana, La",4631
6128,"Madroño, El",305
6129,Mairena del Alcor,24288
6130,Mairena del Aljarafe,47906
6131,Marchena,19399
6132,Marinaleda,2570
6133,Martín de la Jara,2645
6134,"Molares, Los",3646
6135,Montellano,7039
6136,Morón de la Frontera,27218
6137,"Navas de la Concepción, Las",1521
6138,Olivares,9504
6139,Osuna,17364
6140,"Palacios y Villafranca, Los",38764
6141,Palomares del Río,9276
6142,Paradas,6811
6143,Pedrera,5122
6144,"Pedroso, El",2075
6145,Peñaflor,3662
6146,Pilas,14147
6147,Pruna,2531
6148,"Puebla de Cazalla, La",10817
6149,"Puebla de los Infantes, La",2917
6150,"Puebla del Río, La",11860
6151,"Real de la Jara, El",1528
6152,"Rinconada, La",40332
6153,"Roda de Andalucía, La",4186
6154,"Ronquillo, El",1440
6155,"Rubio, El",3313
6156,Salteras,5602
6157,San Juan de Aznalfarache,23112
6158,Sanlúcar la Mayor,14366
6159,San Nicolás del Puerto,599
6160,Santiponce,8649
6161,"Saucejo, El",4222
6162,Sevilla,686741
6163,Tocina,9380
6164,Tomares,25595
6165,Umbrete,9395
6166,Utrera,52279
6167,Valencina de la Concepción,8085
6168,Villamanrique de la Condesa,4655
6169,Villanueva del Ariscal,6974
6170,Villanueva del Río y Minas,5057
6171,Villanueva de San Juan,1002
6172,Villaverde del Río,7790
6173,"Viso del Alcor, El",19318
6174,Cañada Rosal,3418
6175,Isla Mayor,5785
6176,"Cuervo de Sevilla, El",8711
6177,"Palmar de Troya, El",2306
6178,Abejar,383
6179,Adradas,64
6180,Ágreda,3085
6181,Alconaba,201
6182,Alcubilla de Avellaneda,106
6183,Alcubilla de las Peñas,59
6184,Aldealafuente,86
6185,Aldealices,20
6186,Aldealpozo,18
6187,Aldealseñor,28
6188,Aldehuela de Periáñez,30
6189,"Aldehuelas, Las",61
6190,Alentisque,24
6191,Aliud,21
6192,Almajano,179
6193,Almaluez,125
6194,Almarza,628
6195,Almazán,5469
6196,Almazul,61
6197,Almenar de Soria,219
6198,Alpanseque,51
6199,Arancón,76
6200,Arcos de Jalón,1544
6201,Arenillas,42
6202,Arévalo de la Sierra,70
6203,Ausejo de la Sierra,117
6204,Baraona,123
6205,Barca,107
6206,Barcones,25
6207,Bayubas de Abajo,146
6208,Bayubas de Arriba,60
6209,Beratón,41
6210,Berlanga de Duero,834
6211,Blacos,38
6212,Bliecos,26
6213,Borjabad,30
6214,Borobia,228
6215,Buberos,28
6216,Buitrago,74
6217,Burgo de Osma-Ciudad de Osma,5167
6218,Cabrejas del Campo,53
6219,Cabrejas del Pinar,300
6220,Calatañazor,43
6221,Caltojar,51
6222,Candilichera,104
6223,Cañamaque,27
6224,Carabantes,22
6225,Caracena,14
6226,Carrascosa de Abajo,18
6227,Carrascosa de la Sierra,19
6228,Casarejos,146
6229,Castilfrío de la Sierra,34
6230,Castilruiz,156
6231,Castillejo de Robledo,95
6232,Centenera de Andaluz,21
6233,Cerbón,30
6234,Cidones,314
6235,Cigudosa,15
6236,Cihuela,39
6237,Ciria,71
6238,Cirujales del Río,20
6239,Coscurita,68
6240,Covaleda,1579
6241,Cubilla,24
6242,Cubo de la Solana,163
6243,Cueva de Ágreda,69
6244,Dévanos,72
6245,Deza,166
6246,Duruelo de la Sierra,1030
6247,Escobosa de Almazán,20
6248,Espeja de San Marcelino,152
6249,Espejón,133
6250,Estepa de San Juan,13
6251,Frechilla de Almazán,21
6252,Fresno de Caracena,19
6253,Fuentearmegil,150
6254,Fuentecambrón,32
6255,Fuentecantos,65
6256,Fuentelmonge,61
6257,Fuentelsaz de Soria,65
6258,Fuentepinilla,78
6259,Fuentes de Magaña,52
6260,Fuentestrún,52
6261,Garray,786
6262,Golmayo,3064
6263,Gómara,290
6264,Gormaz,26
6265,Herrera de Soria,11
6266,Hinojosa del Campo,25
6267,Langa de Duero,717
6268,Liceras,49
6269,"Losilla, La",13
6270,Magaña,63
6271,Maján,9
6272,Matalebreras,82
6273,Matamala de Almazán,256
6274,Medinaceli,667
6275,Miño de Medinaceli,78
6276,Miño de San Esteban,40
6277,Molinos de Duero,159
6278,Momblona,18
6279,Monteagudo de las Vicarías,178
6280,Montejo de Tiermes,143
6281,Montenegro de Cameros,45
6282,Morón de Almazán,201
6283,Muriel de la Fuente,54
6284,Muriel Viejo,75
6285,Nafría de Ucero,36
6286,Narros,71
6287,Navaleno,734
6288,Nepas,50
6289,Nolay,48
6290,Noviercas,165
6291,Ólvega,3826
6292,Oncala,61
6293,Pinilla del Campo,18
6294,Portillo de Soria,12
6295,"Póveda de Soria, La",109
6296,Pozalmuro,46
6297,Quintana Redonda,511
6298,Quintanas de Gormaz,128
6299,Quiñonería,10
6300,"Rábanos, Los",480
6301,Rebollar,36
6302,Recuerda,64
6303,Rello,19
6304,Renieblas,110
6305,Retortillo de Soria,131
6306,Reznos,22
6307,"Riba de Escalote, La",9
6308,Rioseco de Soria,127
6309,Rollamienta,47
6310,"Royo, El",252
6311,Salduero,148
6312,San Esteban de Gormaz,2941
6313,San Felices,59
6314,San Leonardo de Yagüe,1950
6315,San Pedro Manrique,619
6316,Santa Cruz de Yanguas,56
6317,Santa María de Huerta,240
6318,Santa María de las Hoyas,113
6319,Serón de Nágima,125
6320,Soliedra,33
6321,Soria,40654
6322,Sotillo del Rincón,177
6323,Suellacabras,33
6324,Tajahuerce,23
6325,Tajueco,57
6326,Talveila,104
6327,Tardelcuende,424
6328,Taroda,47
6329,Tejado,97
6330,Torlengua,45
6331,Torreblacos,26
6332,Torrubia de Soria,56
6333,Trévago,47
6334,Ucero,94
6335,Vadillo,84
6336,Valdeavellano de Tera,219
6337,Valdegeña,37
6338,Valdelagua del Cerro,13
6339,Valdemaluque,137
6340,Valdenebro,95
6341,Valdeprado,8
6342,Valderrodilla,62
6343,Valtajeros,19
6344,Velamazán,67
6345,Velilla de la Sierra,27
6346,Velilla de los Ajos,15
6347,Viana de Duero,49
6348,Villaciervos,86
6349,Villanueva de Gormaz,8
6350,Villar del Ala,50
6351,Villar del Campo,30
6352,Villar del Río,158
6353,"Villares de Soria, Los",77
6354,Villasayas,60
6355,Villaseca de Arciel,24
6356,Vinuesa,833
6357,Vizmanos,30
6358,Vozmediano,33
6359,Yanguas,106
6360,Yelo,37
6361,Aiguamúrcia,965
6362,Albinyana,2678
6363,"Albiol, L'",538
6364,Alcanar,9871
6365,Alcover,5334
6366,Aldover,897
6367,"Aleixar, L'",980
6368,Alfara de Carles,363
6369,Alforja,2027
6370,Alió,506
6371,Almoster,1338
6372,Altafulla,5809
6373,"Ametlla de Mar, L'",7347
6374,Amposta,22623
6375,Arbolí,129
6376,"Arboç, L'",5745
6377,"Argentera, L'",129
6378,Arnes,463
6379,Ascó,1609
6380,Banyeres del Penedès,3340
6381,Barberà de la Conca,480
6382,Batea,1881
6383,Bellmunt del Priorat,294
6384,Bellvei,2409
6385,Benifallet,724
6386,Benissanet,1192
6387,"Bisbal de Falset, La",207
6388,"Bisbal del Penedès, La",4183
6389,Blancafort,393
6390,Bonastre,762
6391,"Borges del Camp, Les",2256
6392,Bot,552
6393,Botarell,1170
6394,Bràfim,697
6395,Cabacés,301
6396,Cabra del Camp,1325
6397,Calafell,31567
6398,Cambrils,36686
6399,Capafonts,106
6400,Capçanes,426
6401,Caseres,240
6402,Castellvell del Camp,2991
6403,"Catllar, El",5215
6404,"Sénia, La",5618
6405,Colldejou,161
6406,Conesa,113
6407,Constantí,6921
6408,Corbera d'Ebre,1016
6409,Cornudella de Montsant,1033
6410,Creixell,4169
6411,Cunit,15750
6412,Xerta,1153
6413,Duesaigües,223
6414,"Espluga de Francolí, L'",3850
6415,Falset,2875
6416,"Fatarella, La",856
6417,"Febró, La",36
6418,"Figuera, La",123
6419,Figuerola del Camp,346
6420,Flix,3323
6421,Forès,40
6422,Freginals,425
6423,"Galera, La",717
6424,Gandesa,3160
6425,Garcia,540
6426,"Garidells, Els",204
6427,Ginestar,800
6428,Godall,621
6429,Gratallops,232
6430,"Guiamets, Els",256
6431,Horta de Sant Joan,1157
6432,"Lloar, El",100
6433,Llorac,102
6434,Llorenç del Penedès,2422
6435,Margalef,108
6436,Marçà,599
6437,Mas de Barberans,546
6438,Masdenverge,1149
6439,Masllorenç,567
6440,"Masó, La",288
6441,Maspujols,893
6442,"Masroig, El",480
6443,"Milà, El",197
6444,Miravet,683
6445,"Molar, El",308
6446,Montblanc,7539
6447,Montbrió del Camp,3137
6448,Montferri,473
6449,"Montmell, El",1916
6450,Mont-ral,185
6451,Mont-roig del Camp,14185
6452,Móra d'Ebre,5739
6453,Móra la Nova,3309
6454,"Morell, El",3851
6455,"Morera de Montsant, La",144
6456,"Nou de Gaià, La",611
6457,Nulles,557
6458,"Palma d'Ebre, La",335
6459,"Pallaresos, Els",5018
6460,Passanant i Belltall,162
6461,Paüls,543
6462,Perafort,1319
6463,"Perelló, El",2933
6464,"Piles, Les",230
6465,"Pinell de Brai, El",975
6466,Pira,499
6467,"Pla de Santa Maria, El",2391
6468,"Pobla de Mafumet, La",4127
6469,"Pobla de Massaluca, La",344
6470,"Pobla de Montornès, La",3357
6471,Poboleda,333
6472,"Pont d'Armentera, El",498
6473,Porrera,417
6474,Pradell de la Teixeta,178
6475,Prades,671
6476,Prat de Comte,188
6477,Pratdip,763
6478,Puigpelat,1208
6479,Querol,595
6480,Rasquera,796
6481,Renau,158
6482,Reus,109961
6483,"Riba, La",568
6484,Riba-roja d'Ebre,1126
6485,"Riera de Gaià, La",1806
6486,Riudecanyes,1359
6487,Riudecols,1248
6488,Riudoms,6954
6489,Rocafort de Queralt,246
6490,Roda de Berà,8027
6491,Rodonyà,522
6492,Roquetes,8374
6493,"Rourell, El",403
6494,Salomó,530
6495,"Ràpita, La",15802
6496,Sant Jaume dels Domenys,2806
6497,Santa Bàrbara,3819
6498,Santa Coloma de Queralt,2823
6499,Santa Oliva,3679
6500,Pontils,123
6501,Sarral,1588
6502,Savallà del Comtat,48
6503,"Secuita, La",1828
6504,"Selva del Camp, La",5839
6505,Senan,46
6506,Solivella,627
6507,Tarragona,141018
6508,Tivenys,937
6509,Tivissa,1624
6510,"Torre de Fontaubella, La",119
6511,"Torre de l'Espanyol, La",630
6512,Torredembarra,17953
6513,Torroja del Priorat,137
6514,Tortosa,35513
6515,Ulldecona,6598
6516,Ulldemolins,414
6517,Vallclara,89
6518,Vallfogona de Riucorb,98
6519,Vallmoll,1937
6520,Valls,25085
6521,Vandellòs i l'Hospitalet de l'Infant,7082
6522,"Vendrell, El",40526
6523,Vespella de Gaià,504
6524,Vilabella,725
6525,Vilallonga del Camp,2462
6526,Vilanova d'Escornalbou,611
6527,Vilanova de Prades,110
6528,Vilaplana,560
6529,Vila-rodona,1379
6530,Vila-seca,24061
6531,Vilaverd,470
6532,"Vilella Alta, La",130
6533,"Vilella Baixa, La",206
6534,Vilalba dels Arcs,614
6535,Vimbodí i Poblet,893
6536,Vinebre,426
6537,Vinyols i els Arcs,2425
6538,Deltebre,11941
6539,Sant Jaume d'Enveja,3671
6540,Camarles,3428
6541,"Aldea, L'",4554
6542,Salou,30442
6543,"Ampolla, L'",3692
6544,"Canonja, La",5936
6545,Ababuj,75
6546,Abejuela,57
6547,Aguatón,17
6548,Aguaviva,547
6549,Aguilar del Alfambra,81
6550,Alacón,208
6551,Alba,187
6552,Albalate del Arzobispo,1934
6553,Albarracín,1005
6554,Albentosa,297
6555,Alcaine,38
6556,Alcalá de la Selva,378
6557,Alcañiz,16187
6558,Alcorisa,3226
6559,Alfambra,486
6560,Aliaga,346
6561,Almohaja,12
6562,Alobras,69
6563,Alpeñés,26
6564,Allepuz,124
6565,Alloza,551
6566,Allueva,30
6567,Anadón,34
6568,Andorra,7234
6569,Arcos de las Salinas,110
6570,Arens de Lledó,196
6571,Argente,201
6572,Ariño,647
6573,Azaila,93
6574,Bádenas,24
6575,Báguena,299
6576,Bañón,155
6577,Barrachina,115
6578,Bea,26
6579,Beceite,562
6580,Belmonte de San José,135
6581,Bello,213
6582,Berge,218
6583,Bezas,68
6584,Blancas,134
6585,Blesa,76
6586,Bordón,113
6587,Bronchales,462
6588,Bueña,56
6589,Burbáguena,352
6590,Cabra de Mora,66
6591,Calaceite,959
6592,Calamocha,4516
6593,Calanda,3692
6594,Calomarde,74
6595,Camañas,128
6596,Camarena de la Sierra,142
6597,Camarillas,120
6598,Caminreal,617
6599,Cantavieja,717
6600,Cañada de Benatanduz,39
6601,"Cañada de Verich, La",80
6602,Cañada Vellida,38
6603,Cañizar del Olivar,110
6604,Cascante del Río,65
6605,Castejón de Tornos,66
6606,Castel de Cabra,84
6607,Castelnou,102
6608,Castelserás,802
6609,"Castellar, El",56
6610,Castellote,661
6611,Cedrillas,645
6612,Celadas,329
6613,Cella,2664
6614,"Cerollera, La",77
6615,"Codoñera, La",321
6616,Corbalán,118
6617,Cortes de Aragón,65
6618,Cosa,62
6619,Cretas,566
6620,Crivillén,91
6621,"Cuba, La",50
6622,Cubla,58
6623,Cucalón,79
6624,"Cuervo, El",95
6625,Cuevas de Almudén,115
6626,Cuevas Labradas,136
6627,Ejulve,172
6628,Escorihuela,141
6629,Escucha,777
6630,Estercuel,203
6631,Ferreruela de Huerva,76
6632,Fonfría,35
6633,Formiche Alto,160
6634,Fórnoles,72
6635,Fortanete,216
6636,Foz-Calanda,283
6637,"Fresneda, La",456
6638,Frías de Albarracín,112
6639,Fuenferrada,35
6640,Fuentes Calientes,86
6641,Fuentes Claras,433
6642,Fuentes de Rubielos,155
6643,Fuentespalda,293
6644,Galve,144
6645,Gargallo,87
6646,Gea de Albarracín,466
6647,"Ginebrosa, La",195
6648,Griegos,143
6649,Guadalaviar,243
6650,Gúdar,74
6651,Híjar,1745
6652,Hinojosa de Jarque,99
6653,"Hoz de la Vieja, La",87
6654,Huesa del Común,57
6655,"Iglesuela del Cid, La",376
6656,Jabaloyas,62
6657,Jarque de la Val,62
6658,Jatiel,49
6659,Jorcas,39
6660,Josa,35
6661,Lagueruela,69
6662,Lanzuela,24
6663,Libros,102
6664,Lidón,56
6665,Linares de Mora,234
6666,Loscos,113
6667,Lledó,157
6668,Maicas,35
6669,Manzanera,536
6670,Martín del Río,369
6671,Mas de las Matas,1224
6672,"Mata de los Olmos, La",275
6673,Mazaleón,481
6674,Mezquita de Jarque,81
6675,Mirambel,107
6676,Miravete de la Sierra,32
6677,Molinos,228
6678,Monforte de Moyuela,75
6679,Monreal del Campo,2540
6680,Monroyo,313
6681,Montalbán,1165
6682,Monteagudo del Castillo,43
6683,Monterde de Albarracín,58
6684,Mora de Rubielos,1615
6685,Moscardón,61
6686,Mosqueruela,543
6687,Muniesa,573
6688,Noguera de Albarracín,130
6689,Nogueras,32
6690,Nogueruelas,194
6691,Obón,31
6692,Odón,198
6693,Ojos Negros,328
6694,Olba,293
6695,Oliete,371
6696,"Olmos, Los",118
6697,Orihuela del Tremedal,458
6698,Orrios,121
6699,Palomar de Arroyos,160
6700,Pancrudo,113
6701,"Parras de Castellote, Las",55
6702,Peñarroya de Tastavins,458
6703,Peracense,73
6704,Peralejos,89
6705,Perales del Alfambra,274
6706,Pitarque,61
6707,Plou,46
6708,"Pobo, El",98
6709,"Portellada, La",241
6710,Pozondón,54
6711,Pozuel del Campo,67
6712,"Puebla de Híjar, La",931
6713,"Puebla de Valverde, La",466
6714,Puertomingalvo,140
6715,Ráfales,154
6716,Rillo,100
6717,Riodeva,121
6718,Ródenas,61
6719,Royuela,225
6720,Rubiales,43
6721,Rubielos de la Cérida,26
6722,Rubielos de Mora,621
6723,Salcedillo,13
6724,Saldón,26
6725,Samper de Calanda,731
6726,San Agustín,137
6727,San Martín del Río,135
6728,Santa Cruz de Nogueras,24
6729,Santa Eulalia,1018
6730,Sarrión,1215
6731,Segura de los Baños,48
6732,Seno,38
6733,Singra,75
6734,Terriente,208
6735,Teruel,36465
6736,Toril y Masegoso,34
6737,Tormón,31
6738,Tornos,180
6739,Torralba de los Sisones,146
6740,Torrecilla de Alcañiz,438
6741,Torrecilla del Rebollar,117
6742,Torre de Arcas,82
6743,Torre de las Arcas,20
6744,Torre del Compte,120
6745,Torrelacárcel,131
6746,Torre los Negros,80
6747,Torremocha de Jiloca,103
6748,Torres de Albarracín,191
6749,Torrevelilla,181
6750,Torrijas,36
6751,Torrijo del Campo,500
6752,Tramacastiel,58
6753,Tramacastilla,127
6754,Tronchón,60
6755,Urrea de Gaén,439
6756,Utrillas,3101
6757,Valacloche,32
6758,Valbona,192
6759,Valdealgorfa,581
6760,Valdecuenca,28
6761,Valdelinares,75
6762,Valdeltormo,305
6763,Valderrobres,2524
6764,Valjunquera,328
6765,"Vallecillo, El",37
6766,Veguillas de la Sierra,24
6767,Villafranca del Campo,295
6768,Villahermosa del Campo,93
6769,Villanueva del Rebollar de la Sierra,48
6770,Villar del Cobo,161
6771,Villar del Salz,54
6772,Villarluengo,165
6773,Villarquemado,871
6774,Villarroya de los Pinares,164
6775,Villastar,548
6776,Villel,338
6777,Vinaceite,180
6778,Visiedo,131
6779,Vivel del Río Martín,63
6780,"Zoma, La",27
6781,Ajofrín,2364
6782,Alameda de la Sagra,4236
6783,Albarreal de Tajo,759
6784,Alcabón,765
6785,Alcañizo,276
6786,Alcaudete de la Jara,1679
6787,Alcolea de Tajo,831
6788,Aldea en Cabo,207
6789,Aldeanueva de Barbarroya,464
6790,Aldeanueva de San Bartolomé,407
6791,Almendral de la Cañada,346
6792,Almonacid de Toledo,979
6793,Almorox,2484
6794,Añover de Tajo,5375
6795,Arcicóllar,1084
6796,Argés,7065
6797,Azután,290
6798,Barcience,1079
6799,Bargas,11132
6800,Belvís de la Jara,1430
6801,Borox,4295
6802,Buenaventura,376
6803,Burguillos de Toledo,3744
6804,Burujón,1329
6805,Cabañas de la Sagra,2135
6806,Cabañas de Yepes,306
6807,Cabezamesada,345
6808,Calera y Chozas,4768
6809,Caleruela,201
6810,Calzada de Oropesa,518
6811,Camarena,4634
6812,Camarenilla,605
6813,"Campillo de la Jara, El",325
6814,Camuñas,1749
6815,Cardiel de los Montes,392
6816,Carmena,849
6817,"Carpio de Tajo, El",1870
6818,Carranque,5419
6819,Carriches,270
6820,"Casar de Escalona, El",2123
6821,Casarrubios del Monte,7174
6822,Casasbuenas,193
6823,Castillo de Bayuela,937
6824,Cazalegas,2123
6825,Cebolla,3238
6826,Cedillo del Condado,4426
6827,"Cerralbos, Los",433
6828,Cervera de los Montes,497
6829,Ciruelos,702
6830,Cobeja,2667
6831,Cobisa,4510
6832,Consuegra,9796
6833,Corral de Almaguer,5329
6834,Cuerva,1280
6835,Chozas de Canales,4862
6836,Chueca,249
6837,Domingo Pérez,396
6838,Dosbarrios,2236
6839,Erustes,230
6840,Escalona,3807
6841,Escalonilla,1497
6842,Espinoso del Rey,418
6843,Esquivias,5843
6844,"Estrella, La",268
6845,Fuensalida,12440
6846,Gálvez,3003
6847,Garciotum,215
6848,Gerindote,2788
6849,Guadamur,1779
6850,"Guardia, La",2175
6851,"Herencias, Las",793
6852,Herreruela de Oropesa,335
6853,Hinojosa de San Vicente,388
6854,Hontanar,152
6855,Hormigos,994
6856,Huecas,877
6857,Huerta de Valdecarábanos,1780
6858,"Iglesuela del Tiétar, La",451
6859,Illán de Vacas,2
6860,Illescas,32113
6861,Lagartera,1327
6862,Layos,908
6863,Lillo,2507
6864,Lominchar,2817
6865,Lucillos,641
6866,Madridejos,10071
6867,Magán,4101
6868,Malpica de Tajo,1694
6869,Manzaneque,410
6870,Maqueda,503
6871,Marjaliza,267
6872,Marrupe,162
6873,Mascaraque,428
6874,"Mata, La",915
6875,Mazarambroz,1285
6876,Mejorada,1389
6877,Menasalbas,2471
6878,Méntrida,6404
6879,Mesegar de Tajo,202
6880,Miguel Esteban,4708
6881,Mocejón,5173
6882,Mohedas de la Jara,412
6883,Montearagón,587
6884,Montesclaros,372
6885,Mora,10004
6886,Nambroca,5312
6887,"Nava de Ricomalillo, La",521
6888,Navahermosa,3602
6889,Navalcán,1867
6890,Navalmoralejo,55
6891,"Navalmorales, Los",2157
6892,"Navalucillos, Los",1894
6893,Navamorcuende,600
6894,Noblejas,3935
6895,Noez,1000
6896,Nombela,897
6897,Novés,3483
6898,Numancia de la Sagra,5641
6899,Nuño Gómez,170
6900,Ocaña,14775
6901,Olías del Rey,8926
6902,Ontígola,5006
6903,Orgaz,2603
6904,Oropesa,2562
6905,Otero,437
6906,Palomeque,1198
6907,Pantoja,3626
6908,Paredes de Escalona,130
6909,Parrillas,341
6910,Pelahustán,334
6911,Pepino,3270
6912,Polán,3944
6913,Portillo de Toledo,2344
6914,"Puebla de Almoradiel, La",4961
6915,"Puebla de Montalbán, La",8040
6916,"Pueblanueva, La",2140
6917,"Puente del Arzobispo, El",1155
6918,Puerto de San Vicente,148
6919,Pulgar,1613
6920,Quero,1024
6921,Quintanar de la Orden,11161
6922,Quismondo,1826
6923,"Real de San Vicente, El",974
6924,Recas,5183
6925,Retamoso de la Jara,110
6926,Rielves,870
6927,Robledo del Mazo,252
6928,"Romeral, El",549
6929,San Bartolomé de las Abiertas,603
6930,San Martín de Montalbán,782
6931,San Martín de Pusa,604
6932,San Pablo de los Montes,1685
6933,San Román de los Montes,2111
6934,Santa Ana de Pusa,343
6935,Santa Cruz de la Zarza,4186
6936,Santa Cruz del Retamar,4037
6937,Santa Olalla,3558
6938,Sartajada,99
6939,Segurilla,1397
6940,Seseña,30078
6941,Sevilleja de la Jara,622
6942,Sonseca,11296
6943,Sotillo de las Palomas,184
6944,Talavera de la Reina,85138
6945,Tembleque,2030
6946,"Toboso, El",1738
6947,Toledo,86281
6948,Torralba de Oropesa,193
6949,Torrecilla de la Jara,221
6950,"Torre de Esteban Hambrán, La",1937
6951,Torrico,707
6952,Torrijos,14078
6953,Totanés,377
6954,Turleque,690
6955,Ugena,5866
6956,Urda,2480
6957,Valdeverdeja,566
6958,Valmojado,4804
6959,Velada,2918
6960,"Ventas con Peña Aguilera, Las",1140
6961,"Ventas de Retamosa, Las",4176
6962,"Ventas de San Julián, Las",230
6963,Villacañas,9568
6964,"Villa de Don Fadrique, La",3536
6965,Villafranca de los Caballeros,4927
6966,Villaluenga de la Sagra,4182
6967,Villamiel de Toledo,1081
6968,Villaminaya,506
6969,Villamuelas,619
6970,Villanueva de Alcardete,2965
6971,Villanueva de Bogas,680
6972,Villarejo de Montalbán,79
6973,Villarrubia de Santiago,2553
6974,Villaseca de la Sagra,1900
6975,Villasequilla,2637
6976,Villatobas,2857
6977,"Viso de San Juan, El",6215
6978,"Yébenes, Los",5735
6979,Yeles,6802
6980,Yepes,5621
6981,Yuncler,5049
6982,Yunclillos,815
6983,Yuncos,13156
6984,Santo Domingo-Caudilla,1232
6985,Ademuz,1003
6986,Ador,1742
6987,Atzeneta d'Albaida,1177
6988,Agullent,2416
6989,Alaquàs,30193
6990,Albaida,6211
6991,Albal,17157
6992,Albalat de la Ribera,3462
6993,Albalat dels Sorells,4261
6994,Albalat dels Tarongers,1541
6995,Alberic,10939
6996,Alborache,1490
6997,Alboraia/Alboraya,26259
6998,Albuixech,4424
6999,Alcàsser,10712
7000,Alcàntera de Xúquer,1420
7001,Alzira,47366
7002,Alcublas,690
7003,"Alcúdia, l'",12375
7004,"Alcúdia de Crespins, l'",5408
7005,Aldaia,33930
7006,Alfafar,22092
7007,Alfauir,488
7008,Alfara de la Baronia,615
7009,Alfara del Patriarca,3569
7010,Alfarb,1694
7011,Alfarrasí,1174
7012,Algar de Palància,542
7013,Algemesí,27916
7014,Algímia d'Alfara,1098
7015,Alginet,14674
7016,Almàssera,7704
7017,Almiserà,286
7018,Almoines,2655
7019,Almussafes,9014
7020,Alpuente,700
7021,"Alqueria de la Comtessa, l'",1541
7022,Andilla,322
7023,Anna,2613
7024,Antella,1125
7025,Aras de los Olmos,392
7026,Aielo de Malferit,4587
7027,Aielo de Rugat,164
7028,Ayora,5269
7029,Barxeta,1580
7030,Barx,1497
7031,Bèlgida,641
7032,Bellreguard,4936
7033,Bellús,305
7034,Benagéber,170
7035,Benaguasil,12409
7036,Benavites,661
7037,Beneixida,647
7038,Benetússer,16317
7039,Beniarjó,1923
7040,Beniatjar,210
7041,Benicolet,603
7042,Benifairó de les Valls,2311
7043,Benifairó de la Valldigna,1570
7044,Benifaió,12080
7045,Beniflá,503
7046,Benigànim,5799
7047,Benimodo,2318
7048,Benimuslem,665
7049,Beniparrell,2089
7050,Benirredrà,1558
7051,Benissanó,2425
7052,Benissoda,487
7053,Benissuera,188
7054,Bétera,27596
7055,Bicorp,558
7056,Bocairent,4179
7057,Bolbaite,1326
7058,Bonrepòs i Mirambell,4037
7059,Bufali,155
7060,Bugarra,783
7061,Buñol,9779
7062,Burjassot,41057
7063,Calles,447
7064,Camporrobles,1184
7065,Canals,13521
7066,Canet d'En Berenguer,7709
7067,Carcaixent,21331
7068,Càrcer,1815
7069,Carlet,16388
7070,Carrícola,98
7071,Casas Altas,139
7072,Casas Bajas,167
7073,Casinos,3105
7074,Castelló de Rugat,2353
7075,Castellonet de la Conquesta,148
7076,Castielfabib,287
7077,Catadau,3004
7078,Catarroja,30090
7079,Caudete de las Fuentes,721
7080,Cerdà,366
7081,Cofrentes,1124
7082,Corbera,3174
7083,Cortes de Pallás,762
7084,Cotes,311
7085,Quart de les Valls,1043
7086,Quart de Poblet,26272
7087,Quartell,1717
7088,Quatretonda,2211
7089,Cullera,24126
7090,Chelva,1702
7091,Chella,2457
7092,Chera,490
7093,Cheste,9068
7094,Xirivella,31803
7095,Chiva,17352
7096,Chulilla,671
7097,Daimús,3529
7098,Domeño,690
7099,Dos Aguas,337
7100,"Eliana, l'",19665
7101,Emperador,702
7102,Enguera,4865
7103,"Énova, l'",921
7104,Estivella,1635
7105,Estubeny,110
7106,Faura,3677
7107,Favara,2701
7108,Fontanars dels Alforins,948
7109,Fortaleny,1009
7110,Foios,7758
7111,"Font d'en Carròs, la",3962
7112,"Font de la Figuera, la",2047
7113,Fuenterrobles,696
7114,Gavarda,1036
7115,Gandia,80001
7116,"Genovés, el",2827
7117,Gestalgar,563
7118,Gilet,3886
7119,Godella,13459
7120,Godelleta,4216
7121,"Granja de la Costera, la",296
7122,Guadasséquies,467
7123,Guadassuar,5965
7124,Guardamar de la Safor,599
7125,Higueruelas,534
7126,Jalance,806
7127,Xeraco,6030
7128,Jarafuel,754
7129,Xàtiva,30320
7130,Xeresa,2339
7131,Llíria,25295
7132,Loriguilla,2186
7133,Losa del Obispo,527
7134,Llutxent,2334
7135,Llocnou d'En Fenollet,922
7136,Llocnou de la Corona,122
7137,Llocnou de Sant Jeroni,584
7138,Llanera de Ranes,1068
7139,Llaurí,1236
7140,Llombai,2763
7141,"Llosa de Ranes, la",3753
7142,Macastre,1485
7143,Manises,32255
7144,Manuel,2517
7145,Marines,1932
7146,Massalavés,1789
7147,Massalfassar,2648
7148,Massamagrell,17213
7149,Massanassa,10327
7150,Meliana,10982
7151,Millares,344
7152,Miramar,3021
7153,Mislata,46131
7154,Moixent/Mogente,4371
7155,Moncada,21981
7156,Montserrat,9650
7157,Montaverner,1641
7158,Montesa,1132
